Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.018507030280105,-
6,13.536138427400109,-
7,12.325160981733454,-
8,13.533056681357502,-
9,31.920934265457422,-
10,31.920863997598957,-
11,6.2845205476183139,-
12,6.2845036631656441,-
13,100,Daño
14,12.420826690595204,-
15,5.9132039856698899,-
16,12.417130067985276,-
17,15.641601088614172,-
18,15.641635645265211,-
19,5.3850033985813974,-
20,5.3849541937792686,-
21,7.1605220554351545,-
22,4.1760900465349078,-
23,7.1609301424266327,-
24,3.7775933094453444,-
25,6.4672257162930418,-
26,6.4672770591000921,-
27,4.6936614668683729,-
28,4.6936032474145115,-
29,5.8182454552004668,-
30,3.6754178479639208,-
31,3.2259209450774082,-
32,3.6791116799761538,-
33,5.0826167508612317,-
34,5.0826482437217413,-
35,4.3499424256270602,-
36,4.3499054508650818,-
37,3.6078435906400563,-
38,2.7562340779458272,-
39,2.7365321862227345,-
40,2.756392904085835,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
