Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,84.70823462068563,Daño
6,84.468665832199775,Daño
7,84.277132377092897,Daño
8,84.46578609482269,Daño
9,15.229679381525033,-
10,14.578371815367511,-
11,15.217100734761965,-
12,14.656543673850509,-
13,44.003211711409719,-
14,44.134058812101699,-
15,44.323695126342656,-
16,44.268666320986242,-
17,31.83680244013431,-
18,32.60940583628912,-
19,31.812898827606244,-
20,32.789483540418793,-
21,100,Daño
22,98.62612358268828,Daño
23,97.919582272611251,Daño
24,98.925035491771922,Daño
25,53.473116171098134,Daño
26,55.317080575139933,Daño
27,53.413746202041402,Daño
28,55.598045593313152,Daño
29,64.275700583068371,Daño
30,64.146239698035828,Daño
31,64.451691033268148,Daño
32,64.59806844892158,Daño
33,67.435769998077987,Daño
34,68.777550065590887,Daño
35,67.360375115620002,Daño
36,69.06836201838648,Daño
37,65.24287717722919,Daño
38,65.249950019745455,Daño
39,65.333523460525456,Daño
40,65.389617353475018,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
