Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,91.644303301352551,Daño
6,92.680886193420363,Daño
7,93.850813945268143,Daño
8,91.482319165175056,Daño
9,42.220370142526114,-
10,42.261408027724137,-
11,47.064126886572431,-
12,47.054014930534464,-
13,52.742252379056566,Daño
14,59.904157671284487,Daño
15,100,Daño
16,60.171418904170849,Daño
17,41.456830362681501,-
18,41.351852453565662,-
19,48.74781611524412,-
20,48.752021867812324,-
21,51.14278197929346,Daño
22,52.252736571783466,Daño
23,50.246724234017051,Daño
24,79.284962429240608,Daño
25,44.630579993267247,-
26,44.45149940042387,-
27,53.359141779716609,Daño
28,53.539487084328165,Daño
29,49.271341019667247,-
30,50.558821219016515,Daño
31,55.266961515396616,Daño
32,50.617503411662732,Daño
33,52.702115979563125,Daño
34,52.573945811968457,Daño
35,57.190174482855163,Daño
36,57.320172783497867,Daño
37,52.270781718847829,Daño
38,52.255498227222255,Daño
39,55.077220465235129,Daño
40,52.217280545183108,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
