Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.420232696187993,-
6,4.488784967733344,-
7,11.040200945530291,-
8,3.7271393659267731,-
9,0.13571820413719057,-
10,0.15446695814105746,-
11,0.14121525034258436,-
12,0.15910309165954489,-
13,4.6364143621605489,-
14,3.5764016170968151,-
15,2.2696655766274643,-
16,3.2143842585593525,-
17,0.4075340721700309,-
18,0.48632188955222533,-
19,0.42565386372626113,-
20,0.43608746614491845,-
21,4.431416346841754,-
22,100,Daño
23,3.5727270258795754,-
24,14.640975782024093,-
25,1.0414965288881846,-
26,0.89513087658258017,-
27,0.72632911674252321,-
28,0.74570311028263636,-
29,1.5097247556536708,-
30,1.8870705541348973,-
31,1.9525511844887999,-
32,1.5988920920391942,-
33,1.0632021020651237,-
34,1.12062515675314,-
35,0.96887941294892443,-
36,0.85377225504693288,-
37,1.2234958351740006,-
38,1.0632846764715689,-
39,1.4510785840781777,-
40,1.0928806347126805,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
