Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,51.638459927464154,Daño
6,68.451856092637058,Daño
7,63.87030364695341,Daño
8,66.9418899321239,Daño
9,79.767026932679101,Daño
10,79.767088245538261,Daño
11,100,Daño
12,99.999925676700741,Daño
13,56.294067294875084,Daño
14,65.018225854793158,Daño
15,98.837011832009239,Daño
16,65.269140733103754,Daño
17,55.299203917115989,Daño
18,55.299230931423402,Daño
19,85.982513358543031,Daño
20,85.982466908293219,Daño
21,28.482358661810771,-
22,20.686105513689487,-
23,28.691450997252034,-
24,59.874585840786942,Daño
25,4.9500666715434374,-
26,4.9501098956287235,-
27,29.497370834232346,-
28,29.497320923092285,-
29,8.5164817786105225,-
30,8.3217290127714207,-
31,6.521239925290151E-2,-
32,9.1034840820264815,-
33,29.246243002614662,-
34,29.246222470256601,-
35,24.849618649789058,-
36,24.849658603881235,-
37,40.158551703267598,-
38,33.290085631465836,-
39,28.100015656621117,-
40,33.047637203918221,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
