Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,65.133772257289138,Daño
6,60.000226035406726,Daño
7,65.111778837931652,Daño
8,67.634838383743016,Daño
9,10.901384367104553,-
10,11.054131511753761,-
11,11.065054927860098,-
12,10.911500984508878,-
13,55.121727503992005,Daño
14,55.56949951586364,Daño
15,55.133433355679188,Daño
16,55.672397191709123,Daño
17,24.477038195274826,-
18,24.084663610576516,-
19,24.10834427429802,-
20,24.499579644080818,-
21,56.259274701299297,Daño
22,56.913598901253174,Daño
23,59.258863803225616,Daño
24,56.927821961255418,Daño
25,46.424127038043281,-
26,44.791229678760658,-
27,44.826110037650146,-
28,46.449752423453845,-
29,80.952871111894325,Daño
30,54.9924246306581,Daño
31,81.017704246366222,Daño
32,100,Daño
33,65.188287151087323,Daño
34,65.663671395467844,Daño
35,65.69753738774844,Daño
36,65.280199179831982,Daño
37,60.961825727012709,Daño
38,61.882672558817319,Daño
39,61.00534875858007,Daño
40,77.662133572834037,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
