Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,64.567127883161149,Daño
6,66.382143104982845,Daño
7,64.567127883094997,Daño
8,50.841372872866998,Daño
9,77.863914696761285,Daño
10,100,Daño
11,99.999974415445408,Daño
12,77.863939325113989,Daño
13,61.394527813787214,Daño
14,99.211212418078418,Daño
15,61.394527813577028,Daño
16,54.658931918836728,Daño
17,53.293338931566247,Daño
18,84.970932161767919,Daño
19,84.970930045606679,Daño
20,53.293340259858269,Daño
21,19.837107766084625,-
22,25.875547603522079,-
23,59.404278004651388,Daño
24,25.875547603386362,-
25,4.5164784637834732,-
26,29.208381788727721,-
27,29.208385365518648,-
28,4.5164741170229519,-
29,5.787237480345512,-
30,0.38969632172631208,-
31,5.7872374804011688,-
32,8.1595170743085159,-
33,27.463595848107691,-
34,23.212086354556078,-
35,23.212080223376621,-
36,27.463602761729817,-
37,28.467403254851121,-
38,26.364572382683004,-
39,28.467403254927348,-
40,45.860312149186583,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
