Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,3.4731210963983292,-
6,20.148908973065517,-
7,0.93401806072303961,-
8,19.13319995327608,-
9,-7.8172235976098232,-
10,-7.9146058623193447,-
11,-8.3228661179375738,-
12,-8.2599177681469271,-
13,-4.74206127217633,-
14,-0.33199635994462984,-
15,-5.0754551913288326,-
16,-0.45308823128251341,-
17,-3.0895370228229004,-
18,-3.5960463579103945,-
19,-6.5036506658263615,-
20,-5.9810211594747154,-
21,-3.5419524343547533,-
22,1.0039070793519562,-
23,-2.5475016503865224,-
24,-5.4698607215462944,-
25,0.62024353886010031,-
26,0.86552042930280559,-
27,-5.9203658093524369,-
28,-7.2058526361065312,-
29,-5.0086057563658075,-
30,-0.49454955730596201,-
31,-3.6058724046114454,-
32,-4.3927945549105676,-
33,3.8628712104501561,-
34,3.0087943654997042,-
35,5.942357477002588,-
36,5.6367903824867041,-
37,12.549099035426098,-
38,19.546244328911271,-
39,100,Daño
40,14.359017146552787,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
