Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,56.944716441212591,Daño
6,42.106203401237131,-
7,56.944716441333362,Daño
8,75.436977597726212,Daño
9,97.291657509795755,Daño
10,64.841273957522972,Daño
11,64.841279044837009,Daño
12,97.291652364063339,Daño
13,51.095469714206047,Daño
14,45.489855864385831,-
15,51.095469714251649,Daño
16,100,Daño
17,79.850498012102605,Daño
18,43.130050971545224,-
19,43.130051249694176,-
20,79.850497552422766,Daño
21,56.47134652518038,Daño
22,20.433969428261449,-
23,15.158865408924104,-
24,20.433969428306739,-
25,26.66171376974501,-
26,1.37410479681641,-
27,1.3741040580655353,-
28,26.661714375158791,-
29,4.761150353857774,-
30,5.7222964613837393,-
31,4.7611503538210007,-
32,7.0879496442838238E-2,-
33,18.974077351445331,-
34,21.903121694744911,-
35,21.903123177463442,-
36,18.974075932612379,-
37,19.616978445331359,-
38,17.292428546826962,-
39,19.616978445317603,-
40,20.74121497383307,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
