Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.851358062959811,-
6,16.050752975625045,-
7,20.648259210058832,-
8,4.7068703200041133,-
9,-5.640962007525701,-
10,-5.6229041739462566,-
11,-5.5694950018184093,-
12,-5.5510617788652539,-
13,-5.569252165048324,-
14,-4.4422501925680367,-
15,-2.5817132143718555,-
16,11.403830813925477,-
17,-5.5810935275239073,-
18,-5.5560682297704185,-
19,-5.1813781425313836,-
20,-5.3503362680549813,-
21,18.436953375391038,-
22,-5.4852136955515505,-
23,100,Daño
24,-4.6101998188008553,-
25,-5.5258332984484264,-
26,-1.8819841162161466,-
27,-3.0758033364280521,-
28,-5.6235387926992226,-
29,-3.9927263623179616,-
30,-2.5822776125178755,-
31,-4.2226004724224886,-
32,-4.8389494990429593,-
33,-4.5525785907191816,-
34,-2.87678658027095,-
35,-2.9255895823270737,-
36,-5.4481180058731074,-
37,-3.4794776588381655,-
38,-1.4001944480002604,-
39,-4.6433988735749709,-
40,-0.94449496950358858,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
