Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,6.0404132630455427,-
6,13.393885587999819,-
7,35.143067724111631,-
8,20.660972351654351,-
9,13.356706055684587,-
10,10.270843715898405,-
11,22.66564102582856,-
12,8.7030733235540101,-
13,8.4225871567637398,-
14,18.220789565347882,-
15,6.3416160423439658,-
16,7.1340053026024073,-
17,3.1786272067021901,-
18,21.236174248042705,-
19,21.675224827128794,-
20,4.371839194229497,-
21,2.882613065926289,-
22,9.6677015550935419,-
23,24.93314856247282,-
24,9.0276722038923172,-
25,2.2567475149539797,-
26,6.1727449653667144,-
27,41.820593321794583,-
28,3.2873199637966954,-
29,38.344718540694039,-
30,100,Daño
31,11.016398166606097,-
32,7.5290263326843441,-
33,5.5981986620495601,-
34,97.680092724869766,Daño
35,66.185195872993788,Daño
36,0.96706945147528101,-
37,31.373743610398851,-
38,54.915743037918965,Daño
39,26.970227993683586,-
40,1.8049552059386273,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
