Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,98.690085770801716,Daño
6,99.998254822088583,Daño
7,98.90832057428824,Daño
8,100,Daño
9,24.683120157906554,-
10,21.298433730447876,-
11,21.312670777896017,-
12,24.679330473623008,-
13,40.463600282729246,-
14,38.572269095568387,-
15,40.411839562137224,-
16,79.901706279605904,Daño
17,28.997422120564792,-
18,25.567039791170238,-
19,25.519974730752633,-
20,29.021602182387092,-
21,57.219037384255167,Daño
22,33.320169447139733,-
23,34.354818174805665,-
24,33.019377181305913,-
25,40.518980597157793,-
26,35.201804444527376,-
27,35.123980212356045,-
28,40.435168666646852,-
29,40.993843993969122,-
30,39.662408967735082,-
31,40.982254525899172,-
32,42.875978585936764,-
33,51.666339033811283,Daño
34,49.047197933383408,-
35,48.997045156077199,-
36,51.61693654472257,Daño
37,54.128800523975997,Daño
38,53.776797492188969,Daño
39,54.142202335158352,Daño
40,56.171625684463947,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
