Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,91.398485616662626,Daño
6,91.417283264702263,Daño
7,99.992309691611595,Daño
8,100,Daño
9,43.021259534878062,-
10,46.493629001039302,-
11,43.021326733763445,-
12,32.204974082838085,-
13,52.949258115052565,Daño
14,52.958886804334917,Daño
15,55.878156598969809,Daño
16,55.887993103472432,Daño
17,45.06656836129077,-
18,35.524080353076691,-
19,45.066634659224221,-
20,52.285872217174969,Daño
21,46.929452650352481,-
22,24.780358571516683,-
23,24.790933865766824,-
24,46.918948453857858,-
25,26.773066868700106,-
26,29.45103604558021,-
27,26.773150399515604,-
28,41.55917993728891,-
29,58.07221228590884,Daño
30,58.08701555943432,Daño
31,16.449708001323451,-
32,16.498403962671169,-
33,13.380973770174567,-
34,61.249907783463783,Daño
35,13.380883266316223,-
36,10.296280458086002,-
37,72.656723431200049,Daño
38,72.668158429611324,Daño
39,19.493539155052243,-
40,19.508399522565529,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
