Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,74.890539451007115,Daño
6,71.03103567809363,Daño
7,74.732908117236846,Daño
8,54.833221878850736,Daño
9,78.042947564402013,Daño
10,100,Daño
11,99.999932794967421,Daño
12,78.04301237258143,Daño
13,63.539673033095092,Daño
14,97.466184232059987,Daño
15,64.695581847627111,Daño
16,53.910615468067881,Daño
17,52.063716753754839,Daño
18,83.214191745381285,Daño
19,83.214185944851891,Daño
20,52.063720680134516,Daño
21,19.761822712003362,-
22,27.489303147065769,-
23,58.943493107830591,Daño
24,27.635888447716724,-
25,4.5463946967820652,-
26,29.864101816124091,-
27,29.864111244820862,-
28,4.5463845477491844,-
29,6.9341374759525314,-
30,0.31255363144872156,-
31,6.9829938808501542,-
32,8.7065273497370956,-
33,28.440713651126064,-
34,24.614527457851949,-
35,24.614509109361542,-
36,28.440733973521766,-
37,32.760448547904197,-
38,29.151348681049484,-
39,33.075785226519159,-
40,84.050840413884046,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
