Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.1438506053768442,-
6,4.942760177663847,-
7,4.9621746946290211,-
8,7.2784340617531198,-
9,4.9185927591847172,-
10,4.1116625845666857,-
11,8.16421842101634,-
12,4.5637838377754036,-
13,7.6318255544325044,-
14,7.1223181972595127,-
15,7.2563762908860516,-
16,5.1367012610514502,-
17,1.3145238371521246,-
18,7.0065667534268572,-
19,7.2056135453989869,-
20,2.468784987758212,-
21,1.0282889305855223,-
22,8.7529308476926104,-
23,11.009332159120525,-
24,27.714436538257669,-
25,0.580091157037259,-
26,2.4044889453344576,-
27,11.546416308967228,-
28,1.0490290611716309,-
29,1.4396082724602277,-
30,100,Daño
31,4.8240979072629369,-
32,2.4329308672993566,-
33,1.1798455393200851,-
34,19.237408929552689,-
35,13.393939526062884,-
36,0.77382426586519704,-
37,5.948215402648743,-
38,9.9513345435541112,-
39,4.2445433586077446,-
40,1.7493758770255656,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
