Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,10.934602337587213,-
6,0.69787428943533403,-
7,12.689369812803388,-
8,4.0867456923732828,-
9,-3.7374678984787955,-
10,-3.7053540186744902,-
11,-3.6090433387342942,-
12,-3.5914697326866203,-
13,-1.068302236942811,-
14,-2.1023259552258717,-
15,-1.6779011215395396,-
16,-1.6901423613542699,-
17,-2.912328474758513,-
18,-2.7477368280630308,-
19,-2.2877855516617021,-
20,-2.3175970881926089,-
21,1.9362089448772002,-
22,2.3568428529803063,-
23,0.36693775432096776,-
24,3.2356560458630828,-
25,-2.4299354260303061,-
26,-2.12800891464255,-
27,-2.3383954489095315,-
28,-2.3343019373896721,-
29,9.0734338290278611,-
30,2.731257213068774,-
31,-0.92327840169470621,-
32,17.121402640305028,-
33,2.4670549041516714,-
34,3.4078266181590036,-
35,3.0929055714395561,-
36,3.6592895779806733,-
37,100,Daño
38,6.2292244441877971,-
39,3.5705206430470322,-
40,9.2574940245757986,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
