Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.9460779043462555,-
6,22.480626363072147,-
7,19.484543782533752,-
8,18.98827026062709,-
9,2.8249134353043255,-
10,4.1053958462072515,-
11,0.89954520572624908,-
12,2.0592496748825879,-
13,100,Daño
14,5.2572019395280254,-
15,2.19836261712432,-
16,4.4980705959766691,-
17,8.3790989742819288,-
18,14.782619132903688,-
19,0.38584628123690989,-
20,0.68124289711258379,-
21,1.2096181537976118,-
22,6.7255367617039443,-
23,13.469223909296307,-
24,12.532053796533146,-
25,3.8483913941537988,-
26,3.4529683043707293,-
27,0.26818500430211384,-
28,0.33336850041998101,-
29,2.8348767317359895,-
30,1.2473263260807219,-
31,0.67309663504752115,-
32,1.962985382259353,-
33,1.0277135373334907,-
34,1.4573647273310231,-
35,0.55642582359000425,-
36,0.18675694455491393,-
37,1.10359462634363,-
38,0.60740722707154537,-
39,0.61057634452790832,-
40,0.57346469408589806,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
