Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,13.803079556908077,-
6,8.4162343357364744,-
7,100,Daño
8,7.1305874466475379,-
9,-5.424560832381796,-
10,-5.3861341628039021,-
11,-5.3223773289383756,-
12,-5.3839937579276169,-
13,8.4515884848441782,-
14,-4.4939773003185985,-
15,21.375480205630481,-
16,-4.4893562577131476,-
17,-5.1955255799692406,-
18,-5.1308844254618311,-
19,-5.1219921432730384,-
20,-5.1694955276752452,-
21,-3.6162590623740805,-
22,47.656601736416818,-
23,-3.2091577603186714,-
24,22.36217632137306,-
25,-5.450477625818289,-
26,-5.4446451712627475,-
27,-5.3138343084988433,-
28,-5.3525101798978705,-
29,-5.3598585271801111,-
30,-5.0587504504199492,-
31,-4.1472302738832765,-
32,-5.0412868574397738,-
33,-4.7952395465849316,-
34,-4.8006180277292234,-
35,-4.7713149944133422,-
36,-4.7772463724725833,-
37,-0.33910715718026485,-
38,-3.7370107088528379,-
39,0.58946138921169267,-
40,-3.751319862340488,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
