Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,19.903883672373009,-
6,23.638532105592581,-
7,7.4130296765834967,-
8,20.797703360490328,-
9,3.9232731516446515,-
10,1.6642896707926988,-
11,6.4140945671130254,-
12,3.3163348226309926,-
13,3.4159327708749037,-
14,2.2461421751831621,-
15,100,Daño
16,6.0192848201673295,-
17,1.6776599254673472,-
18,0.94607199365495087,-
19,14.008811579967478,-
20,9.1440616773486951,-
21,1.761679638020738,-
22,22.883529174714308,-
23,8.8674644833787752,-
24,7.8103633097643428,-
25,0.38892740249133984,-
26,0.55702006546453897,-
27,3.5842790013327042,-
28,3.7416503353424826,-
29,1.1232089870553885,-
30,1.7317938047396533,-
31,3.1419399983004803,-
32,2.257935466439835,-
33,0.39251143083373896,-
34,0.85744071269492816,-
35,1.7098762136534131,-
36,1.3147083782513538,-
37,0.85885939872827,-
38,0.7493252789287127,-
39,1.5662323907535438,-
40,0.68906184879476806,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
