Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.613704500537164,-
6,7.1286261618133908,-
7,8.2544428790647668,-
8,4.6508521433226351,-
9,1.6439037543898007,-
10,2.1567298616135115,-
11,3.0471885041891489,-
12,3.7451422919452955,-
13,4.895477826280211,-
14,4.3447044205372967,-
15,5.4564529861522795,-
16,4.2258841866348247,-
17,2.270499503672045,-
18,3.5781654064692079,-
19,3.7134720018038156,-
20,2.2478042476425388,-
21,5.9797784147910686,-
22,8.0629717826955201,-
23,8.2246113907778504,-
24,3.9170661364715977,-
25,3.2070789743800154,-
26,3.4901323162079696,-
27,4.460635131841383,-
28,2.7969490184547703,-
29,8.1110144912367073,-
30,100,Daño
31,8.1513444868256073,-
32,4.2072444113616827,-
33,3.0862004727301819,-
34,3.1927532042686368,-
35,2.4420463771122636,-
36,2.779405328777782,-
37,3.1142162447866335,-
38,3.6274137789878926,-
39,2.2752142440142524,-
40,3.0634033328818884,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
