Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,11.898311758652298,-
6,12.483621666305089,-
7,12.874995466846794,-
8,6.3402310054198825,-
9,-5.3168013491187861E-2,-
10,1.0747211455150455E-2,-
11,-1.5960436846578392E-2,-
12,-8.4084147452522282E-2,-
13,2.5914662094869771,-
14,0.75977168298922204,-
15,0.29038921894984526,-
16,4.4371605637684892,-
17,-0.21995087919839712,-
18,0.21672528490268048,-
19,-0.21743565009601806,-
20,-0.27145757283062072,-
21,6.7537984674848204,-
22,1.5789718398286763,-
23,100,Daño
24,2.3365569666394674,-
25,-0.33236003846863038,-
26,2.1456791086304685,-
27,3.3343359468232454,-
28,-0.4008368443433088,-
29,0.46678620082830663,-
30,2.487625597319663,-
31,0.6831620072289325,-
32,-0.41919108292932533,-
33,-0.32328742565748081,-
34,2.1682203733736922,-
35,2.0206836129714594,-
36,0.10511620039563559,-
37,-5.1480948647763008E-2,-
38,1.5553056300232566,-
39,0.49435561576363096,-
40,0.97453813978138848,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
