Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.769555412243661,-
6,5.3785146558721877,-
7,3.7095165732919924,-
8,6.6704810348757624,-
9,3.3983208425244071,-
10,3.0282338068781773,-
11,5.5745763328297375,-
12,3.6155983991935243,-
13,7.8751869637041993,-
14,6.7640557262447514,-
15,7.8474069879557611,-
16,5.9517742895237618,-
17,1.0064773573683203,-
18,5.1421486195986468,-
19,5.2615065127529874,-
20,2.1315336593715628,-
21,1.9849949844867094,-
22,8.0861852433352386,-
23,13.366360474379787,-
24,32.747201524330805,-
25,0.97647712278404997,-
26,2.3571561927100833,-
27,8.4534892963376649,-
28,1.4021306205655746,-
29,1.6623996886973846,-
30,100,Daño
31,7.2508202396181058,-
32,2.7839393023022367,-
33,1.2241553815084261,-
34,13.018808856298566,-
35,9.2903028655199371,-
36,1.1682554555485418,-
37,4.4512137552685527,-
38,6.8670419379869241,-
39,3.3773901203683581,-
40,2.018523326235337,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
