Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.4349329507467692,-
6,2.0070825790352358,-
7,4.1035303660920004,-
8,0.83559974723857544,-
9,-5.7222012082228098,-
10,-5.9588597896186739,-
11,-5.3174464024948609,-
12,-5.4608235774817153,-
13,-2.2436955389255338,-
14,-3.2181081087690506,-
15,-1.65775816194707,-
16,-3.2876973101474034,-
17,-4.3718866379327324,-
18,-4.8148751782248675,-
19,-3.2705829201240109,-
20,-3.6915771907229522,-
21,0.34850800199183463,-
22,-4.6570268650694899,-
23,5.0926256743557587,-
24,-1.8229577948407585,-
25,-4.3889749406365546,-
26,-2.1297424094734412,-
27,-1.358419619767478,-
28,-2.2923782029472579,-
29,0.89468211987942625,-
30,4.6300872025403663,-
31,-3.8461494540283332,-
32,8.5107845157652857,-
33,1.7409529888101798,-
34,-1.1897361028566384,-
35,-0.7367803598085273,-
36,22.18497432913199,-
37,21.339407751332988,-
38,3.3080801890735874,-
39,4.4800752996860878,-
40,100,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
