Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,28.530064,-
6,34.45183,-
7,25.58171,-
8,100,Daño
9,44.157515,-
10,4.715195,-
11,5.453563,-
12,61.549052,Daño
13,5.507802,-
14,2.48867,-
15,10.323722,-
16,43.317078,-
17,15.974649,-
18,1.223325,-
19,1.764828,-
20,13.445321,-
21,7.399684,-
22,1.285094,-
23,21.740888,-
24,2.096934,-
25,3.504164,-
26,0.753777,-
27,1.065243,-
28,3.552212,-
29,0.965546,-
30,1.619537,-
31,0.850751,-
32,1.778564,-
33,0.888321,-
34,0.553878,-
35,0.918622,-
36,0.999136,-
37,0.569019,-
38,1.299965,-
39,0.652621,-
40,1.786901,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
