Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,37.153451,-
6,31.645706,-
7,22.735319,-
8,31.645733,-
9,27.934008,-
10,27.934006,-
11,14.979065,-
12,14.979052,-
13,100,Daño
14,27.016867,-
15,12.636661,-
16,27.016735,-
17,19.001669,-
18,19.001726,-
19,10.661875,-
20,10.661837,-
21,9.863239,-
22,8.338559,-
23,9.863226,-
24,8.156631,-
25,8.75244,-
26,8.752538,-
27,7.241304,-
28,7.241291,-
29,6.463697,-
30,4.517638,-
31,4.25356,-
32,4.517578,-
33,6.73321,-
34,6.733253,-
35,5.863775,-
36,5.86375,-
37,5.061087,-
38,4.512171,-
39,3.992844,-
40,4.512166,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
