Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,11.383424,-
6,3.704195,-
7,2.068329,-
8,2.72425,-
9,0.474488,-
10,0.483168,-
11,0.455323,-
12,0.467966,-
13,2.110733,-
14,2.884735,-
15,4.380602,-
16,2.74864,-
17,0.658991,-
18,0.684922,-
19,0.65041,-
20,0.678744,-
21,1.634951,-
22,15.291047,-
23,3.817245,-
24,100,Daño
25,0.943512,-
26,0.962653,-
27,0.922204,-
28,0.985179,-
29,1.666242,-
30,1.758742,-
31,1.283549,-
32,1.869086,-
33,1.152254,-
34,1.192316,-
35,1.200647,-
36,1.228862,-
37,1.572909,-
38,1.29752,-
39,1.320138,-
40,1.384654,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
