Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,8.585474,-
6,7.092183,-
7,6.192987,-
8,3.546492,-
9,2.699422,-
10,2.178442,-
11,1.989543,-
12,1.326211,-
13,5.951781,-
14,5.236862,-
15,5.808351,-
16,5.28253,-
17,1.715346,-
18,3.006322,-
19,3.139542,-
20,2.504772,-
21,6.840742,-
22,4.441124,-
23,9.15987,-
24,8.925868,-
25,3.300444,-
26,3.868115,-
27,3.974496,-
28,3.781069,-
29,8.287329,-
30,100,Daño
31,11.311981,-
32,4.410327,-
33,3.56263,-
34,3.791437,-
35,4.568677,-
36,4.017022,-
37,2.701372,-
38,4.100334,-
39,4.350108,-
40,3.504854,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
