Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.400157,-
6,10.631034,-
7,1.662588,-
8,11.728778,-
9,-7.18519,-
10,-7.050964,-
11,-7.393905,-
12,-7.49938,-
13,-4.193867,-
14,-2.551882,-
15,-4.219065,-
16,-2.52181,-
17,-3.616701,-
18,-2.963701,-
19,-5.07933,-
20,-5.834805,-
21,-3.894058,-
22,0.045744,-
23,-4.122875,-
24,-4.91533,-
25,-0.455058,-
26,-0.715952,-
27,-5.957571,-
28,-5.203864,-
29,-6.272429,-
30,-4.007548,-
31,-2.877216,-
32,-0.949464,-
33,4.561635,-
34,5.857281,-
35,5.530528,-
36,6.20363,-
37,13.621686,-
38,15.158241,-
39,100,Daño
40,19.093242,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
