Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,11.56512,-
6,2.24512,-
7,1.829737,-
8,5.229032,-
9,1.644075,-
10,1.644523,-
11,1.643529,-
12,1.641132,-
13,2.019527,-
14,2.332116,-
15,3.850973,-
16,2.427792,-
17,1.653142,-
18,1.660157,-
19,1.663453,-
20,1.649868,-
21,5.368612,-
22,16.074858,-
23,7.574528,-
24,100,Daño
25,1.682446,-
26,1.682339,-
27,1.70157,-
28,1.655476,-
29,1.965411,-
30,1.891496,-
31,1.835943,-
32,2.169672,-
33,1.679381,-
34,1.705086,-
35,1.776103,-
36,1.725005,-
37,1.907453,-
38,1.833348,-
39,1.781982,-
40,1.76396,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
