Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.026374,-
6,7.033237,-
7,1.570827,-
8,1.639003,-
9,0.798261,-
10,0.796821,-
11,0.794719,-
12,0.790907,-
13,0.91055,-
14,1.452899,-
15,1.811958,-
16,1.85747,-
17,0.813235,-
18,0.81296,-
19,0.829826,-
20,0.826272,-
21,6.099542,-
22,16.955225,-
23,5.048213,-
24,100,Daño
25,0.845921,-
26,0.852057,-
27,1.021542,-
28,0.909988,-
29,1.352575,-
30,1.041462,-
31,1.132392,-
32,1.034254,-
33,0.933674,-
34,0.94598,-
35,1.027906,-
36,0.957145,-
37,1.35885,-
38,1.101298,-
39,0.978693,-
40,1.046628,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
