Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.09557,-
6,5.450496,-
7,20.417791,-
8,17.781724,-
9,1.703142,-
10,1.452823,-
11,3.511202,-
12,0.83746,-
13,3.508401,-
14,100,Daño
15,1.504159,-
16,2.468714,-
17,0.737207,-
18,4.985262,-
19,7.581864,-
20,0.455841,-
21,17.329145,-
22,1.564893,-
23,5.971083,-
24,6.789927,-
25,0.207671,-
26,2.07733,-
27,1.976449,-
28,0.246038,-
29,1.794131,-
30,2.682123,-
31,1.472337,-
32,0.884032,-
33,0.252968,-
34,0.759701,-
35,0.988146,-
36,0.501249,-
37,0.406865,-
38,1.089667,-
39,0.442075,-
40,0.495498,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
