Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,40.16194,-
6,40.176208,-
7,49.931686,-
8,49.915264,-
9,31.235764,-
10,30.623449,-
11,31.235914,-
12,46.55384,-
13,32.046449,-
14,32.044491,-
15,73.114515,Daño
16,73.116927,Daño
17,19.96905,-
18,14.446412,-
19,19.969,-
20,29.074537,-
21,100,Daño
22,66.401059,Daño
23,66.400934,Daño
24,99.999463,Daño
25,7.374718,-
26,6.076815,-
27,7.37472,-
28,6.995859,-
29,2.417582,-
30,2.417679,-
31,3.946536,-
32,3.946396,-
33,5.413833,-
34,5.814268,-
35,5.413859,-
36,5.177048,-
37,1.149179,-
38,1.149248,-
39,0.858961,-
40,0.858809,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
