Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.655464,-
6,19.086322,-
7,18.559288,-
8,3.792811,-
9,1.73515,-
10,0.823184,-
11,1.57149,-
12,1.863657,-
13,4.191968,-
14,2.152708,-
15,4.112332,-
16,100,Daño
17,6.119961,-
18,0.37545,-
19,0.632061,-
20,3.613266,-
21,3.618285,-
22,12.277421,-
23,12.329726,-
24,1.003652,-
25,1.570931,-
26,0.144742,-
27,0.381037,-
28,1.67446,-
29,0.978654,-
30,0.605302,-
31,1.623023,-
32,2.313953,-
33,0.728102,-
34,0.348301,-
35,0.189114,-
36,0.495173,-
37,0.362165,-
38,0.474217,-
39,0.462126,-
40,0.946075,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
