Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,73.406649,Daño
6,91.695534,Daño
7,56.229171,Daño
8,84.376066,Daño
9,99.703749,Daño
10,99.703767,Daño
11,78.399808,Daño
12,78.399684,Daño
13,100,Daño
14,73.909479,Daño
15,59.750911,Daño
16,75.283786,Daño
17,83.124361,Daño
18,83.1244,Daño
19,55.763073,Daño
20,55.763041,Daño
21,41.701146,-
22,62.590923,Daño
23,41.727926,-
24,26.239324,-
25,32.596531,-
26,32.596606,-
27,11.714134,-
28,11.714098,-
29,7.030022,-
30,26.134328,-
31,13.667393,-
32,31.758739,-
33,40.073874,-
34,40.073827,-
35,44.023574,-
36,44.023564,-
37,47.269988,-
38,63.583848,Daño
39,43.550546,-
40,61.326038,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
