Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,49.90125,-
6,49.891849,-
7,40.136448,-
8,40.155787,-
9,31.198004,-
10,46.505072,-
11,31.197988,-
12,30.585821,-
13,73.076677,Daño
14,73.091656,Daño
15,32.029546,-
16,32.028495,-
17,19.950565,-
18,29.050309,-
19,19.950905,-
20,14.431627,-
21,66.401211,Daño
22,99.992886,Daño
23,100,Daño
24,66.399676,Daño
25,7.375314,-
26,6.997061,-
27,7.375646,-
28,6.078152,-
29,3.954876,-
30,3.956639,-
31,2.426443,-
32,2.429368,-
33,5.418635,-
34,5.182138,-
35,5.418824,-
36,5.818915,-
37,0.869152,-
38,0.870241,-
39,1.159414,-
40,1.161762,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
