Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,10.474523,-
6,5.91569,-
7,11.446856,-
8,6.9202,-
9,-6.194818,-
10,-6.511298,-
11,-6.604699,-
12,-6.311601,-
13,-1.893979,-
14,-0.037218,-
15,-1.854487,-
16,-0.003823,-
17,-2.562886,-
18,-4.507989,-
19,-5.164629,-
20,-3.120552,-
21,3.703442,-
22,-3.51133,-
23,-1.499474,-
24,-3.149459,-
25,-0.425305,-
26,-5.291106,-
27,-4.660784,-
28,-0.225841,-
29,-3.571867,-
30,2.349859,-
31,-0.901312,-
32,-0.59414,-
33,4.796684,-
34,4.664328,-
35,5.267695,-
36,3.678046,-
37,13.059821,-
38,100,Daño
39,17.028476,-
40,15.379445,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
