Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.526329,-
6,3.818584,-
7,11.999708,-
8,2.991479,-
9,1.69276,-
10,1.695022,-
11,1.695447,-
12,1.698323,-
13,4.390155,-
14,2.933674,-
15,2.406411,-
16,2.838223,-
17,1.7816,-
18,1.791687,-
19,1.784778,-
20,1.795754,-
21,2.379529,-
22,100,Daño
23,4.254983,-
24,16.477415,-
25,1.89827,-
26,1.889874,-
27,1.886816,-
28,1.904782,-
29,2.081914,-
30,2.420435,-
31,2.368674,-
32,2.495513,-
33,1.98445,-
34,1.995167,-
35,1.964321,-
36,1.962554,-
37,2.02671,-
38,2.003883,-
39,2.212648,-
40,2.066405,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
