Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.056375,-
6,6.764019,-
7,2.6715,-
8,3.227056,-
9,1.165517,-
10,1.120637,-
11,1.04666,-
12,0.991465,-
13,2.130701,-
14,2.282101,-
15,3.626474,-
16,3.278068,-
17,1.277664,-
18,1.276383,-
19,1.303391,-
20,1.305287,-
21,7.506621,-
22,15.71043,-
23,2.960205,-
24,100,Daño
25,1.534684,-
26,1.549944,-
27,1.861918,-
28,1.678481,-
29,2.28493,-
30,2.238027,-
31,2.523127,-
32,1.746225,-
33,1.839642,-
34,1.82305,-
35,2.011198,-
36,1.909782,-
37,2.272148,-
38,1.888082,-
39,1.849623,-
40,1.860007,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
