Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.2359859513474147,-
6,4.095776680415831,-
7,4.094262404551638,-
8,1.2365131377073908,-
9,2.336804441917473,-
10,2.592757923783626,-
11,32.232745995424935,-
12,2.592753000972064,-
13,3.074584228525636,-
14,21.106290319273445,-
15,21.104189437479082,-
16,3.074776072721308,-
17,3.645336408561713,-
18,2.1939602540082257,-
19,100.0,Daño
20,2.1939588164829256,-
21,4.481336478343447,-
22,4.4812369201440525,-
23,36.78217202189135,-
24,36.78131034562717,-
25,5.169405345151748,-
26,11.43471144648747,-
27,48.107080716188136,-
28,11.434716658843532,-
29,8.193677373595607,-
30,22.816373086546005,-
31,22.81581778024455,-
32,8.19559227809732,-
33,7.795877308925105,-
34,12.878945541977222,-
35,28.949419588291743,-
36,12.878949767220277,-
37,10.659706834824622,-
38,18.556239751976573,-
39,18.55603454182305,-
40,10.660046199203792,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
