Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,23.455027408659216,-
6,5.0472689706869769,-
7,20.010311269911682,-
8,20.386535074306963,-
9,0.73801777755048104,-
10,4.0178825449227098,-
11,2.9685964550426944,-
12,2.3999946391936389,-
13,5.1455779337225804,-
14,100,Daño
15,5.2299924963195545,-
16,2.4431676065980459,-
17,0.36022662601627248,-
18,14.038109934635139,-
19,8.0326349110781425,-
20,0.82441019185496589,-
21,14.198877439792716,-
22,13.984471828884896,-
23,6.4957515524154852,-
24,1.2127137557364225,-
25,0.25549168312322068,-
26,3.319473523149838,-
27,3.6695010449957057,-
28,0.40702888736624149,-
29,1.2646326507304084,-
30,2.860106433614575,-
31,1.9962702754257309,-
32,0.72791131029686873,-
33,0.57158806651772609,-
34,1.429517094992252,-
35,0.98330797699509831,-
36,0.19902514636945309,-
37,0.62747526571466272,-
38,1.2098368973708191,-
39,0.59380290157301241,-
40,0.67006716801646227,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
