Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,3.2751636225314429,-
6,13.168813872889832,-
7,12.787969553389466,-
8,7.1241624390709815,-
9,6.7585955469124883,-
10,8.5935029165031001,-
11,6.841745591889639,-
12,14.197858703114507,-
13,8.4286224793519153,-
14,5.9281063817125172,-
15,7.1843660379867664,-
16,10.696487917282205,-
17,11.680127745263883,-
18,2.8363704020568496,-
19,3.7952085957825128,-
20,12.175978125023653,-
21,16.077425254961188,-
22,11.55029460721882,-
23,2.5050721914108061,-
24,14.249736560654858,-
25,3.7229435817926211,-
26,1.6754905501324333,-
27,1.5420823793097478,-
28,19.32588500825376,-
29,7.5653694552741459,-
30,3.7491810989367949,-
31,0.86884014337767035,-
32,100,Daño
33,34.294586134495638,-
34,2.4960680764762087,-
35,1.2785085100330036,-
36,23.879164831727905,-
37,10.438308076030049,-
38,2.699552979350996,-
39,7.337327571495555,-
40,18.181806917553018,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
