Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.948775477562439,-
6,16.041135219018237,-
7,14.228067506390444,-
8,16.041344496338795,-
9,29.658778512056429,-
10,29.658738538106338,-
11,7.4836528815562744,-
12,7.4836233346750616,-
13,100,Daño
14,14.26065520119621,-
15,6.7150281670528802,-
16,14.260607478276722,-
17,16.384299040703951,-
18,16.384322588240813,-
19,5.9889380154378138,-
20,5.9888950608370273,-
21,7.6612946684585594,-
22,4.8252227177244809,-
23,7.661337798698141,-
24,4.2218670000303096,-
25,6.9022213881606103,-
26,6.9022570238067793,-
27,4.9790042044823544,-
28,4.9789617697388504,-
29,6.1016699530044365,-
30,3.8294170854318681,-
31,3.3117502846545253,-
32,3.8293814642633808,-
33,5.4803822482837417,-
34,5.4804055840041697,-
35,4.6238255611201717,-
36,4.6237971191502165,-
37,3.7029825263524185,-
38,2.797308465240925,-
39,2.7314503350140757,-
40,2.7973020553945913,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
