Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,16.954011440343375,-
6,4.9639915729036552,-
7,17.818742611471876,-
8,2.4458487077342408,-
9,-7.3733100665606708,-
10,-6.9823914340528868,-
11,-7.0683615302924165,-
12,-7.4262484581447215,-
13,-0.4367193852116219,-
14,-2.6156166142541775,-
15,-0.33245727002144626,-
16,-2.679464581201505,-
17,-5.3495617267226931,-
18,-2.7916094498360025,-
19,-3.2393577863021723,-
20,-5.8001362304029129,-
21,-3.0618601620362682,-
22,-3.2104388712130811,-
23,2.3557113686017392,-
24,-2.3845563222712061,-
25,-6.4345266400064602,-
26,0.5221945483200473,-
27,0.74244270574788629,-
28,-5.273819822026927,-
29,-3.9549952163926925,-
30,-2.1624733569639445,-
31,-0.42036248763372019,-
32,5.8752356802019738,-
33,5.0529785317003251,-
34,3.3169507651096448,-
35,2.5766939219135736,-
36,5.2215452503325999,-
37,12.648223697238748,-
38,13.010211773230363,-
39,17.187538249443193,-
40,100,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
