Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.2051478609418371,-
6,12.016469183433625,-
7,3.3863610349766677,-
8,3.016242757155875,-
9,-6.9153012147493776E-3,-
10,4.9737029275547073E-2,-
11,3.6130463311584822E-2,-
12,-5.5546892740842586E-3,-
13,3.1472309013282422,-
14,2.1575176065546251,-
15,2.7602078437563007,-
16,4.9284297254530509,-
17,0.35002904362893544,-
18,0.21086820094519651,-
19,0.21625607379975281,-
20,0.1668944688159899,-
21,100,Daño
22,2.6288126157823877,-
23,13.48771138410588,-
24,3.5198943585766926,-
25,0.66479970400195687,-
26,0.42686348666445662,-
27,0.46356286821247733,-
28,0.84664371330400467,-
29,1.6766557310493657,-
30,1.5041271008567192,-
31,1.3763135588787387,-
32,1.0919117236095062,-
33,0.72974185614862519,-
34,0.55332665158574945,-
35,0.43463027070922272,-
36,0.67355733601266532,-
37,0.67358843261408519,-
38,0.95806652359137179,-
39,0.70439683964534794,-
40,0.72845412897043005,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
