Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,87.458198075710726,Daño
6,87.420765034765338,Daño
7,87.385895897066618,Daño
8,87.407515829201316,Daño
9,13.282545964153773,-
10,13.099671916647043,-
11,13.260766146004924,-
12,13.098565374037326,-
13,66.79545102631333,Daño
14,66.836321357690309,Daño
15,66.829849807923253,Daño
16,66.856881116837258,Daño
17,28.237458088310241,-
18,28.11248433523027,-
19,28.200203756837393,-
20,28.091993291137396,-
21,99.568041668453944,Daño
22,99.736145351183708,Daño
23,100,Daño
24,99.758530753292177,Daño
25,44.743912185729684,-
26,44.395325781836846,-
27,44.641069481588154,-
28,44.369384960422188,-
29,61.30492509079599,Daño
30,61.292616162361703,Daño
31,61.26750186259207,Daño
32,61.411463963724465,Daño
33,56.746579919713902,Daño
34,56.591773187716299,Daño
35,56.611890426442478,Daño
36,56.646394526030605,Daño
37,63.345892637500448,Daño
38,63.316958748937999,Daño
39,63.324596008842349,Daño
40,63.385679589920194,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
