Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.110985296213103,-
6,10.357879341835867,-
7,12.110985312554162,-
8,19.188686139166911,-
9,32.250899707811179,-
10,8.0843587759702604,-
11,8.0843596178080226,-
12,32.250901423458842,-
13,12.854540657482447,-
14,5.96844632198939,-
15,12.854540577598202,-
16,100,Daño
17,17.094967696729896,-
18,6.8966790793830013,-
19,6.8966793940252638,-
20,17.094966868561144,-
21,4.3038987194313965,-
22,7.390128321438767,-
23,3.9584974780033617,-
24,7.3901276753779594,-
25,6.541549317237239,-
26,4.8646125908303866,-
27,4.8646126942295735,-
28,6.5415492670366007,-
29,3.3794004978828229,-
30,2.9013775867629334,-
31,3.3794004974747454,-
32,5.474662467054606,-
33,4.9717869180478091,-
34,4.2885353954723016,-
35,4.2885353253637906,-
36,4.9717866231165804,-
37,2.9124977478913028,-
38,2.8758959095430319,-
39,2.9124976302082257,-
40,3.7564591534830774,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
