Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,36.528134,-
6,30.915626,-
7,35.201443,-
8,29.582866,-
9,11.859808,-
10,5.221963,-
11,11.859373,-
12,18.366055,-
13,16.867969,-
14,14.990779,-
15,31.472057,-
16,29.591952,-
17,14.694442,-
18,8.584418,-
19,14.693912,-
20,23.623964,-
21,99.674073,Daño
22,30.743057,-
23,30.41766,-
24,100,Daño
25,17.915111,-
26,11.489657,-
27,17.914541,-
28,30.097596,-
29,13.727776,-
30,13.506475,-
31,32.441469,-
32,32.225704,-
33,17.384194,-
34,15.001582,-
35,17.383745,-
36,19.390379,-
37,15.658934,-
38,15.304899,-
39,16.726199,-
40,16.373024,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
