Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,27.648056,-
6,33.264001,-
7,24.854007,-
8,100,Daño
9,42.43796,-
10,4.563492,-
11,5.298552,-
12,59.125169,Daño
13,5.358467,-
14,2.381478,-
15,10.219219,-
16,42.070432,-
17,15.357996,-
18,1.182214,-
19,1.722198,-
20,12.929644,-
21,7.076902,-
22,1.258241,-
23,21.079069,-
24,2.052841,-
25,3.369669,-
26,0.726082,-
27,1.027175,-
28,3.416124,-
29,0.938023,-
30,1.567724,-
31,0.834888,-
32,1.727758,-
33,0.853214,-
34,0.532436,-
35,0.884187,-
36,0.960429,-
37,0.547051,-
38,1.254212,-
39,0.629056,-
40,1.732059,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
