Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,49.836396,-
6,40.151897,-
7,40.07884,-
8,49.90684,-
9,46.476129,-
10,31.173039,-
11,30.561348,-
12,31.172899,-
13,73.047779,Daño
14,32.029255,-
15,31.990162,-
16,73.076892,Daño
17,29.031631,-
18,19.936032,-
19,14.418949,-
20,19.93609,-
21,100,Daño
22,99.982163,Daño
23,66.417339,Daño
24,66.395236,Daño
25,6.990518,-
26,7.368879,-
27,6.072546,-
28,7.368881,-
29,3.950265,-
30,2.441999,-
31,2.423697,-
32,3.965855,-
33,5.174613,-
34,5.411132,-
35,5.81083,-
36,5.411105,-
37,0.86863,-
38,1.170717,-
39,1.158251,-
40,0.878407,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
