Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,28.604907,-
6,11.952156,-
7,11.949118,-
8,28.608471,-
9,0.930188,-
10,6.925124,-
11,21.664374,-
12,6.925113,-
13,3.589985,-
14,13.245114,-
15,13.242747,-
16,3.591149,-
17,5.527924,-
18,10.58485,-
19,10.488483,-
20,10.584906,-
21,14.773099,-
22,14.771884,-
23,99.994999,Daño
24,100,Daño
25,6.560562,-
26,13.573141,-
27,30.914339,-
28,13.5728,-
29,7.298019,-
30,57.328948,Daño
31,57.313819,Daño
32,7.301785,-
33,10.122328,-
34,18.162383,-
35,79.493172,Daño
36,18.161993,-
37,7.730667,-
38,12.57769,-
39,12.569661,-
40,7.73247,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
