Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,100,Daño
6,45.835511,-
7,99.997126,Daño
8,31.667804,-
9,28.204016,-
10,46.158161,-
11,45.989321,-
12,28.381062,-
13,42.824724,-
14,65.260307,Daño
15,42.801599,-
16,30.416069,-
17,20.46865,-
18,46.664862,-
19,46.438833,-
20,20.714658,-
21,17.93793,-
22,17.344306,-
23,57.162565,Daño
24,17.358057,-
25,3.509738,-
26,32.750742,-
27,32.677451,-
28,3.620255,-
29,10.379909,-
30,18.180546,-
31,10.538243,-
32,17.578479,-
33,30.311497,-
34,17.422032,-
35,17.345368,-
36,30.424669,-
37,55.944978,Daño
38,50.456966,Daño
39,56.178013,Daño
40,46.75496,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
