Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,28.5017,-
6,68.766165,Daño
7,9.259209,-
8,68.764018,Daño
9,34.682248,-
10,34.692497,-
11,33.787186,-
12,33.797435,-
13,99.968091,Daño
14,99.051228,Daño
15,31.25989,-
16,99.051232,Daño
17,33.769536,-
18,33.79711,-
19,32.127661,-
20,32.155213,-
21,34.854297,-
22,93.717402,Daño
23,34.854374,-
24,100,Daño
25,33.576537,-
26,33.604485,-
27,34.231751,-
28,34.259695,-
29,7.248614,-
30,12.715604,-
31,17.203669,-
32,12.71561,-
33,32.391062,-
34,32.414888,-
35,35.046145,-
36,35.06996,-
37,31.447954,-
38,27.971337,-
39,32.097247,-
40,27.971335,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
