Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.266006,-
6,1.695625,-
7,11.331845,-
8,3.809494,-
9,1.21981,-
10,1.2071,-
11,1.26141,-
12,1.247745,-
13,2.611552,-
14,2.071261,-
15,1.596889,-
16,1.756188,-
17,1.245623,-
18,1.219942,-
19,1.212318,-
20,1.227603,-
21,6.051553,-
22,100,Daño
23,4.700977,-
24,16.485288,-
25,1.207253,-
26,1.213047,-
27,1.220741,-
28,1.215751,-
29,1.537886,-
30,1.338826,-
31,1.502804,-
32,1.651488,-
33,1.226372,-
34,1.223591,-
35,1.222451,-
36,1.222894,-
37,1.289112,-
38,1.205528,-
39,1.325935,-
40,1.227206,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
