Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,42.613018,-
6,32.263198,-
7,32.163473,-
8,42.714083,-
9,4.235508,-
10,5.804278,-
11,12.353622,-
12,5.804119,-
13,22.258397,-
14,27.283083,-
15,26.554167,-
16,22.98724,-
17,10.389445,-
18,13.415429,-
19,12.924913,-
20,13.414966,-
21,35.379786,-
22,33.18922,-
23,100,Daño
24,97.810498,Daño
25,15.490049,-
26,18.517262,-
27,26.963208,-
28,18.517672,-
29,21.498844,-
30,39.542372,-
31,38.420842,-
32,22.620505,-
33,20.412096,-
34,24.713439,-
35,45.820457,-
36,24.713799,-
37,21.8697,-
38,24.460217,-
39,23.734722,-
40,22.595548,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
