Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.796103,-
6,18.511488,-
7,0.880596,-
8,17.24661,-
9,-7.628454,-
10,-7.774252,-
11,-8.185243,-
12,-8.053997,-
13,-4.659636,-
14,-0.858979,-
15,-4.933568,-
16,-0.958345,-
17,-3.013464,-
18,-3.678595,-
19,-6.550736,-
20,-5.682763,-
21,-3.608571,-
22,0.682269,-
23,-2.716527,-
24,-5.71056,-
25,0.259924,-
26,0.325247,-
27,-6.202056,-
28,-6.499459,-
29,-5.49154,-
30,-1.637065,-
31,-3.344724,-
32,-4.719143,-
33,4.326317,-
34,2.811306,-
35,5.29294,-
36,4.527627,-
37,12.912618,-
38,22.268243,-
39,100,Daño
40,15.085269,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
