Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,13.405411,-
6,6.432674,-
7,12.40957,-
8,7.022699,-
9,-6.3659,-
10,-6.684331,-
11,-6.589334,-
12,-6.25132,-
13,-1.2711,-
14,0.451662,-
15,-1.333798,-
16,0.569052,-
17,-3.060915,-
18,-5.271111,-
19,-4.616215,-
20,-2.522704,-
21,4.58113,-
22,-2.702737,-
23,-1.168131,-
24,-3.296455,-
25,0.055196,-
26,-4.848854,-
27,-5.402474,-
28,-0.094481,-
29,-1.021783,-
30,3.056368,-
31,-3.685223,-
32,0.611338,-
33,3.127755,-
34,4.965714,-
35,4.343433,-
36,4.24041,-
37,17.556156,-
38,100,Daño
39,12.746765,-
40,15.585368,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
