Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,9.586671,-
6,7.04666,-
7,8.852952,-
8,7.670429,-
9,1.052956,-
10,1.144395,-
11,1.508328,-
12,2.455257,-
13,8.979199,-
14,8.493119,-
15,9.865142,-
16,8.168511,-
17,1.737758,-
18,1.810729,-
19,2.624312,-
20,1.681557,-
21,4.86492,-
22,7.63183,-
23,26.540716,-
24,47.042171,-
25,3.069122,-
26,3.057037,-
27,3.082379,-
28,2.836978,-
29,8.386066,-
30,100,Daño
31,15.521784,-
32,5.758901,-
33,2.887947,-
34,3.144309,-
35,4.31795,-
36,2.670909,-
37,2.670442,-
38,3.224257,-
39,2.352171,-
40,3.037895,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
