ID,Elemento,Porcentaje,Tiempo_s,ObjFinal,DeteccionOK,PromDispersion,StdDispersion,MeanAbsDispersion,N_FalsosPositivos
105,12,30,5159.6121982,0.135229694708179,TRUE,2.46200323234684,7.4475581362106,4.71314279221601,0
106,12,35,5206.7881867,0.13575731795893,TRUE,2.47747202956064,7.46072923282818,4.7186749817015,0
107,12,40,5253.0682781,0.136093045747822,TRUE,2.49898251599322,7.46779083772686,4.71927583965659,0
108,12,45,5317.0540878,0.136399121921778,TRUE,2.52428108093702,7.47292034578475,4.71672907297417,0
109,13,5,5365.0094686,1.27961880743072,TRUE,3.98694283725518,6.60822367520873,3.98694283725518,2
110,13,10,5405.4660168,1.19403735217275,TRUE,4.06626263776794,5.02356006309229,4.06626263776794,2
111,13,15,5436.0521025,1.16758175593046,TRUE,4.83276097248854,6.01450667882469,4.83276097248854,2
112,13,20,5500.2045479,1.17940425676668,TRUE,7.36339530929862,10.5015442288757,7.36339530929862,1
113,13,25,5548.4730966,1.21034435982392,TRUE,8.32843161002927,11.2865614171663,8.32843161002927,1
114,13,30,5594.862681,1.21490749155944,TRUE,8.49184257001109,11.4196462855113,8.49184257001109,1
115,13,35,5648.161998,1.21740774416375,TRUE,8.59723310495855,11.5044009076015,8.59723310495855,1
116,13,40,5712.273684,1.21744918130611,TRUE,8.5822320950762,11.5100759303809,8.5822320950762,1
117,13,45,5765.2235167,1.21585020719611,TRUE,8.59443118302636,11.5002561235246,8.59443118302636,1
118,14,5,5824.304325,0.192616928717596,TRUE,2.51613852263281,2.97074629954929,2.51613852263281,2
119,14,10,5873.8332784,0.1997203638435,TRUE,0.769854861433271,9.12294731606216,3.95196284015575,1
120,14,15,5938.0544232,0.20131032118523,TRUE,0.64659418263163,9.35894082552145,4.67201976597668,1
121,14,20,6002.2344721,0.215420475253285,TRUE,-0.871190739274538,10.2452836418398,7.03958937417312,1
122,14,25,6066.7432092,0.242316933080135,TRUE,-0.66834305226253,11.1165335046846,7.94214437515686,1
123,14,30,6118.9850467,0.249175696765053,TRUE,-0.632195410534742,11.3232915402187,8.12142875539744,1
124,14,35,6164.8519374,0.254568768965349,TRUE,-0.604536957940227,11.4828928293887,8.25191273569117,1
125,14,40,6220.9064773,0.25817914737929,TRUE,-0.586100035344664,11.5879701353945,8.33443323192232,1
126,14,45,6260.171594,0.260724034973631,TRUE,-0.575838265416078,11.6627149985731,8.39297455534661,1
127,15,5,6312.0296025,1.27954978153358,TRUE,3.98321082779093,6.60728018618159,3.98321082779093,2
128,15,10,6349.2833108,1.19403584852236,TRUE,4.06227429193205,5.02341105248685,4.06227429193205,2
129,15,15,6401.2189566,1.16765150908591,TRUE,4.83476173811333,6.01346378147188,4.83476173811333,2
130,15,20,6455.3843552,1.17940431561991,TRUE,7.36364775380982,10.5013422413998,7.36364775380982,1
131,15,25,6495.2401336,1.21033752237031,TRUE,8.3290776832215,11.2871307186665,8.3290776832215,1
132,15,30,6558.2183598,1.21497440909478,TRUE,8.48993803337861,11.4199977518357,8.48993803337861,1
133,15,35,6619.3731119,1.21743848367265,TRUE,8.59758806630954,11.5043318576593,8.59758806630954,1
134,15,40,6662.3390839,1.21738342261814,TRUE,8.5800070201908,11.5101145507639,8.5800070201908,1
135,15,45,6708.3737583,1.21586858408853,TRUE,8.58901454588975,11.5006999755032,8.58901454588975,1
136,16,5,6754.1483717,0.112957107331685,TRUE,6.06250486960499,6.09797235983146,6.06250486960499,1
137,16,10,6794.2681881,0.112992062650358,TRUE,6.0666840474882,6.09761092167269,6.0666840474882,1
138,16,15,6841.2268176,0.113017909784949,TRUE,6.0715154306433,6.09644658630009,6.0715154306433,1
139,16,20,6885.4606138,0.112936853596999,TRUE,6.06413859287531,6.09654824709144,6.06413859287531,1
140,16,25,6929.3676068,0.112918821113376,TRUE,6.06419176139941,6.09526738082412,6.06419176139941,1
141,16,30,6978.0026172,0.112942225628705,TRUE,6.06865489662112,6.09387570518496,6.06865489662112,1
142,16,35,7025.4780003,0.11295349450092,TRUE,6.07287305815908,6.09248630420394,6.07287305815908,1
143,16,40,7059.1652752,0.112920095393347,TRUE,6.07081038643333,6.09164049256851,6.07081038643333,1
144,16,45,7106.987439,0.11306603942609,TRUE,6.08602413144429,6.08953960190018,6.08602413144429,1
145,17,5,7170.7306067,0.12665759386728,TRUE,2.13450275142262,7.24401681898798,4.63744457208084,0
146,17,10,7234.2142089,0.127631272973489,TRUE,2.15540059998717,7.27056730561999,4.65260051447245,0
147,17,15,7270.7135604,0.128824184887644,TRUE,2.20178941018186,7.29952005698941,4.6643816005977,0
148,17,20,7335.1870083,0.130459719636605,TRUE,2.27052496107786,7.33699499384747,4.67639671083325,0
149,17,25,7389.6334146,0.132688971370895,TRUE,2.3570428803145,7.38965917255318,4.6954568833571,0
150,17,30,7440.9775703,0.135289902985664,TRUE,2.46379259424326,7.44832369710968,4.7125056868663,0
151,17,35,7489.4085745,0.135705548997812,TRUE,2.48895958601768,7.45839636318699,4.7151150657395,0
152,17,40,7527.8305795,0.136028728803958,TRUE,2.49097969776423,7.46797037862472,4.72156184628683,0
153,17,45,7587.6169306,0.136343069598748,TRUE,2.51729461074594,7.47278713167932,4.71848138836372,0
154,18,5,7634.882836,0.681655542298461,TRUE,8.22808009449078,12.044163371734,8.22808009449078,2
155,18,10,7681.0657154,0.683862920036739,TRUE,8.28547332574838,12.1342020162088,8.28547332574838,2
156,18,15,7733.3266605,0.686165777935472,TRUE,8.35607474761512,12.2391364761141,8.35607474761512,2
157,18,20,7790.7919347,0.689121534078579,TRUE,8.44639709682121,12.372318244274,8.44639709682121,2
158,18,25,7840.8739739,0.693250070786883,TRUE,8.56008709846697,12.5477034456152,8.56008709846697,2
159,18,30,7872.2911869,0.697710124517485,TRUE,8.69785869103383,12.7536057093356,8.69785869103383,2
160,18,35,7901.9986777,0.698126108361953,TRUE,8.71721500077647,12.783573760205,8.71721500077647,2
161,18,40,7946.4901012,0.69807446662265,TRUE,8.72363315855204,12.7936261811716,8.72363315855204,2
162,18,45,8005.388231,0.697841526448285,TRUE,8.72275167060909,12.792478566347,8.72275167060909,2
163,19,5,8053.0683764,0.126668298098285,TRUE,2.13078441120194,7.24424757147379,4.63798627491077,1
164,19,10,8102.9518611,0.127663092690104,TRUE,2.16447663445379,7.26900024600741,4.64907583920079,1
165,19,15,8157.3408977,0.128845516473343,TRUE,2.20855043884811,7.29875562317401,4.66225389803875,1
166,19,20,8210.5966143,0.130469647937371,TRUE,2.26954023354522,7.33756904667845,4.67711093892203,1
167,19,25,8257.2740795,0.132773783501361,TRUE,2.36249296875055,7.39053044149405,4.69437119000719,1
168,19,30,8304.1223724,0.135175641233458,TRUE,2.45777474238844,7.44734668796512,4.71422268042306,1
169,19,35,8355.7374371,0.13578594456275,TRUE,2.48513304589119,7.46039353575588,4.71662293813027,1
170,19,40,8399.5890037,0.136195903430155,TRUE,2.50794510052798,7.46829242754789,4.71653335572224,1
171,19,45,8454.3873259,0.136298321881762,TRUE,2.51794891690615,7.47202926432052,4.7182872544764,1
172,20,5,8504.3267062,0.681744534864799,TRUE,8.22548151197559,12.0428029606241,8.22548151197559,1
173,20,10,8563.8422977,0.68383066248289,TRUE,8.28690753595188,12.1350951054421,8.28690753595188,1
174,20,15,8613.6238354,0.686287246911324,TRUE,8.36423683136674,12.239349084229,8.36423683136674,1
175,20,20,8661.1256021,0.689152099463883,TRUE,8.44655142046915,12.3718659381222,8.44655142046915,1
176,20,25,8720.5214249,0.693171996372066,TRUE,8.56518021145862,12.5517079630151,8.56518021145862,1
177,20,30,8759.1182012,0.697739135812339,TRUE,8.69874638121959,12.7533348849929,8.69874638121959,1
178,20,35,8807.5912852,0.698223152010788,TRUE,8.71853554489226,12.7828535215656,8.71853554489226,1
179,20,40,8854.419752,0.69821179749471,TRUE,8.72577261358998,12.7933091178898,8.72577261358998,1
180,20,45,8898.6131113,0.697810476856763,TRUE,8.72461838611199,12.793959786227,8.72461838611199,1
181,21,5,8951.5241293,1.90729195297788,FALSE,13.7975852596474,10.1169023410003,13.7975852596474,0
182,21,10,8994.1554238,1.90660712527016,FALSE,13.6733729594164,10.0080569307103,13.6733729594164,0
183,21,15,9046.4463406,1.90572154457174,FALSE,13.5130685582687,9.87414779949408,13.5130685582687,0
184,21,20,9087.2613644,1.9043455055186,FALSE,13.3210762258971,9.69968364343294,13.3210762258971,0
185,21,25,9128.1953484,1.90275667123826,FALSE,13.0323889156391,9.49677285745325,13.0323889156391,0
186,21,30,9174.787302,1.90104890134953,FALSE,12.7080431841329,9.28772399004729,12.7080431841329,0
187,21,35,9216.5329328,1.9004312220439,FALSE,12.6254430865007,9.23510040580234,12.6254430865007,0
188,21,40,9263.2529824,1.90025440893521,FALSE,12.5439350066099,9.21037772049638,12.5439350066099,0
189,21,45,9320.0503727,1.89986816717952,FALSE,12.4844621254993,9.18065228241568,12.4844621254993,0
190,22,5,9366.4532465,1.8975697710651,FALSE,12.2559791189586,9.12653798099189,12.2559791189586,0
191,22,10,9415.2405036,1.89672713716228,FALSE,12.1613300285545,9.04378661113248,12.1613300285545,0
192,22,15,9455.3682144,1.89566539399593,FALSE,12.0374116209523,8.95508387262329,12.0374116209523,0
193,22,20,9514.9190784,1.89446129839313,FALSE,11.931030095962,8.85811300742081,11.931030095962,0
194,22,25,9560.0914637,1.89277544372097,FALSE,11.8032297914931,8.74902000729776,11.8032297914931,0
195,22,30,9607.809062,1.89091770320506,FALSE,11.6775456543109,8.62580697468313,11.6775456543109,0
196,22,35,9661.7954745,1.89037508940207,FALSE,11.6338958197406,8.60583200503231,11.6338958197406,0
197,22,40,9701.9779015,1.8899045159952,FALSE,11.6003574707474,8.59469631629797,11.6003574707474,0
198,22,45,9747.956657,1.88992568754903,FALSE,11.5984174751158,8.59028200056933,11.5984174751158,0
199,23,5,9793.0544421,1.90739010466198,FALSE,13.792220726825,10.1160080567804,13.792220726825,0
200,23,10,9846.4522381,1.9066697066683,FALSE,13.6708848203421,10.0018973373735,13.6708848203421,0
201,23,15,9894.6291877,1.90560454438055,FALSE,13.5224051297783,9.86405438641513,13.5224051297783,0
202,23,20,9946.302845,1.90442481612579,FALSE,13.3130850192832,9.70012931767168,13.3130850192832,0
203,23,25,9999.0618033,1.90278801759379,FALSE,13.037030743678,9.4970926866677,13.037030743678,0
204,23,30,10044.2268884,1.90101135313267,FALSE,12.7112164882753,9.28298367115725,12.7112164882753,0
205,23,35,10089.8479447,1.90041592808437,FALSE,12.6251785527575,9.23639997656537,12.6251785527575,0
206,23,40,10127.892811,1.90005423170624,FALSE,12.550090295527,9.20422426647585,12.550090295527,0
207,23,45,10177.7629037,1.8998917238456,FALSE,12.4855067330145,9.18279333187254,12.4855067330145,0
208,24,5,10226.9236253,1.89746419952668,FALSE,12.2591935079973,9.12540333893821,12.2591935079973,0
209,24,10,10274.8012092,1.89667331406116,FALSE,12.1744370690747,9.04534106065609,12.1744370690747,0
210,24,15,10317.5394299,1.89572965597957,FALSE,12.0403888393549,8.94788102744898,12.0403888393549,0
211,24,20,10356.1034484,1.89438868484576,FALSE,11.9281252914239,8.85893284241892,11.9281252914239,0
212,24,25,10412.1864151,1.89284738017643,FALSE,11.8014843121745,8.74560026235879,11.8014843121745,0
213,24,30,10451.5812815,1.89087162999246,FALSE,11.6566607737432,8.63380907606246,11.6566607737432,0
214,24,35,10497.041704,1.89039760015002,FALSE,11.6399267344242,8.60771129441554,11.6399267344242,0
215,24,40,10545.7612588,1.89014560735297,FALSE,11.6159364311998,8.59973883942517,11.6159364311998,0
216,24,45,10592.1718979,1.88971000912339,FALSE,11.6041771261754,8.58545475688597,11.6041771261754,0
217,25,5,10639.3767662,1.961069937694,FALSE,33.9876273040122,2.50929289409112,33.9876273040122,4
218,25,10,10688.0675033,1.95817067099167,FALSE,24.7718519843669,8.47194194823365,24.7718519843669,4
219,25,15,10737.3355905,1.95505235694616,FALSE,26.8704740500189,8.31901319448511,26.8704740500189,4
220,25,20,10780.8230434,1.95410271904896,FALSE,29.6521356567937,9.10548375222831,29.6521356567937,5
221,25,25,10824.2788873,1.94494659737643,FALSE,16.0337209424154,14.6375455416162,16.0337209424154,7
222,25,30,10870.4408211,1.93895423704636,FALSE,17.7721943808925,16.6200840642644,17.7721943808925,4
223,25,35,10903.1934926,1.95672756009346,FALSE,29.5340446130899,5.85057662333941,29.5340446130899,11
224,25,40,10948.600217,1.9579416005383,FALSE,29.6383480263929,7.92541817521333,29.6383480263929,10
225,25,45,10997.063576,1.95759919015996,FALSE,31.7614331040717,9.96914381497095,31.7614331040717,5
226,26,5,11038.4512738,1.05870201519964,TRUE,4.11689384622789,5.52061884798102,4.11689384622789,0
227,26,10,11086.1608477,1.06034514290019,TRUE,4.14975201080499,5.56665959104228,4.14975201080499,0
228,26,15,11126.8477133,1.06241388990894,TRUE,4.19203634038855,5.62298804142656,4.19203634038855,0
229,26,20,11176.7966437,1.06515487587925,TRUE,4.24795100043793,5.69667232730724,4.24795100043793,0
230,26,25,11218.5353211,1.06894907435438,TRUE,4.32647205496606,5.79804591973663,4.32647205496606,0
231,26,30,11267.3299071,1.07361473111681,TRUE,4.42095625475812,5.91959462135073,4.42095625475812,0
232,26,35,11317.7866655,1.07465902884498,TRUE,4.44343111636118,5.94681854744633,4.44343111636118,0
233,26,40,11367.7701823,1.0752475332009,TRUE,4.45939764182959,5.96056055376405,4.45939764182959,0
234,26,45,11414.1206964,1.07567636669042,TRUE,4.47382835463374,5.97293704752817,4.47382835463374,0
235,27,5,11461.6957633,1.05431215228031,TRUE,3.81792374808085,5.65392084552601,3.81792374808085,1
236,27,10,11505.5665824,1.05514216585585,TRUE,3.85964820294401,5.70892871453513,3.85964820294401,1
237,27,15,11557.4701508,1.0562173999647,TRUE,3.91295438628086,5.77843117476545,3.91295438628086,1
238,27,20,11604.2629062,1.05779059360911,TRUE,3.98441517848409,5.87219424610407,3.98441517848409,1
239,27,25,11655.3465496,1.06027894071345,TRUE,4.08817988665763,6.00827439306073,4.08817988665763,1
240,27,30,11692.1642189,1.063393623459,TRUE,4.20851209372463,6.16830649258626,4.20851209372463,1
241,27,35,11738.1595144,1.06422686211221,TRUE,4.23955882889729,6.20826945833579,4.23955882889729,1
242,27,40,11789.2393509,1.06483935639378,TRUE,4.2628575640789,6.23576033767943,4.2628575640789,1
243,27,45,11841.1203217,1.06533034440364,TRUE,4.2787489503554,6.25820863585842,4.2787489503554,1
244,28,5,11884.9319232,1.05867301479417,TRUE,4.1165902438149,5.52030221026347,4.1165902438149,1
245,28,10,11933.672482,1.06035570066187,TRUE,4.15137889404118,5.56667853323402,4.15137889404118,1
246,28,15,11973.7903277,1.06239117902064,TRUE,4.18983444538262,5.6231261284494,4.18983444538262,1
