Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.906207,-
6,5.896313,-
7,6.734032,-
8,6.360509,-
9,0.678446,-
10,0.780773,-
11,1.831201,-
12,1.089212,-
13,7.137941,-
14,6.903135,-
15,7.497432,-
16,7.01064,-
17,0.914217,-
18,0.949847,-
19,1.126713,-
20,1.786619,-
21,18.968577,-
22,7.955312,-
23,2.662999,-
24,27.7787,-
25,1.582823,-
26,1.631539,-
27,1.452996,-
28,1.437009,-
29,6.772767,-
30,3.817986,-
31,13.130426,-
32,100,Daño
33,1.383007,-
34,1.237939,-
35,1.133163,-
36,1.847924,-
37,1.159869,-
38,1.904766,-
39,0.941123,-
40,1.577263,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
