Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,11.245791,-
6,3.244264,-
7,2.253092,-
8,3.340592,-
9,0.217769,-
10,0.170025,-
11,0.212832,-
12,0.164867,-
13,1.689815,-
14,2.712748,-
15,3.736267,-
16,2.447464,-
17,0.491184,-
18,0.462599,-
19,0.494976,-
20,0.463045,-
21,8.836757,-
22,15.100228,-
23,2.761593,-
24,100,Daño
25,0.792801,-
26,0.819074,-
27,0.777148,-
28,0.828365,-
29,1.685274,-
30,1.583652,-
31,1.565494,-
32,1.555967,-
33,0.910883,-
34,1.002501,-
35,0.992294,-
36,0.934472,-
37,1.450813,-
38,1.143705,-
39,1.234047,-
40,1.137456,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
