Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,24.756349,-
6,17.637504,-
7,24.756314,-
8,31.604079,-
9,30.255949,-
10,16.722226,-
11,16.722239,-
12,30.255935,-
13,24.210573,-
14,10.755812,-
15,24.210328,-
16,100,Daño
17,21.090261,-
18,11.611013,-
19,11.610996,-
20,21.090277,-
21,6.960552,-
22,9.749291,-
23,6.560842,-
24,9.749314,-
25,7.876465,-
26,6.33801,-
27,6.337968,-
28,7.876507,-
29,3.371201,-
30,2.836483,-
31,3.372471,-
32,5.473215,-
33,6.138829,-
34,5.414646,-
35,5.414615,-
36,6.13886,-
37,2.8917,-
38,2.696901,-
39,2.893697,-
40,3.69035,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
