Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,3.479435,-
6,4.999331,-
7,12.338919,-
8,5.104107,-
9,0.784361,-
10,0.841848,-
11,0.920414,-
12,0.987892,-
13,6.558642,-
14,4.624515,-
15,3.101891,-
16,5.038243,-
17,1.85696,-
18,1.895336,-
19,1.833313,-
20,1.890501,-
21,5.102651,-
22,100,Daño
23,9.224075,-
24,15.235092,-
25,2.971524,-
26,3.02054,-
27,2.977412,-
28,2.969242,-
29,3.761569,-
30,4.039832,-
31,4.06142,-
32,4.066435,-
33,3.729944,-
34,3.652208,-
35,3.596844,-
36,3.717382,-
37,3.668154,-
38,3.647529,-
39,3.97543,-
40,3.636672,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
