Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.509746,-
6,18.542843,-
7,18.893739,-
8,5.763321,-
9,3.726405,-
10,0.996718,-
11,2.056513,-
12,1.649555,-
13,1.556603,-
14,2.645159,-
15,4.255749,-
16,100,Daño
17,8.005759,-
18,0.50326,-
19,0.858563,-
20,5.254752,-
21,6.171883,-
22,7.202825,-
23,19.329912,-
24,1.459501,-
25,2.09216,-
26,0.2709,-
27,0.241736,-
28,2.175792,-
29,1.535246,-
30,0.966285,-
31,1.883613,-
32,2.808795,-
33,1.053192,-
34,0.538909,-
35,0.246409,-
36,0.782139,-
37,0.502182,-
38,0.587556,-
39,0.444407,-
40,1.24319,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
