Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,6.087185,-
6,6.080343,-
7,5.62608,-
8,6.902311,-
9,1.228808,-
10,0.850295,-
11,0.922994,-
12,1.993309,-
13,7.43772,-
14,7.724465,-
15,7.330548,-
16,8.08107,-
17,2.214903,-
18,1.363385,-
19,1.385188,-
20,1.573912,-
21,28.365171,-
22,19.460781,-
23,8.71103,-
24,3.292517,-
25,2.182586,-
26,2.318773,-
27,2.375582,-
28,2.189691,-
29,100,Daño
30,7.662025,-
31,4.623026,-
32,13.96614,-
33,2.836551,-
34,2.368563,-
35,2.231602,-
36,2.12043,-
37,2.63566,-
38,2.313488,-
39,2.960214,-
40,2.096565,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
